STATE/REGION,IMPORT_VAL,IMP_NAICS,IMP_NAICS_DESC,YEAR,IMP_LEVEL,GDP_CODE
VI,923282,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
VT,8764592,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
WA,522825360,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
WI,206463856,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
WV,3990502,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
WY,1521460,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2013,3,111-112
AK,28817,1121,CATTLE,2013,4,111-112
AL,12679,1121,CATTLE,2013,4,111-112
AR,6500,1121,CATTLE,2013,4,111-112
AZ,119770324,1121,CATTLE,2013,4,111-112
CA,5153455,1121,CATTLE,2013,4,111-112
CO,31686232,1121,CATTLE,2013,4,111-112
CT,434786,1121,CATTLE,2013,4,111-112
FL,8723,1121,CATTLE,2013,4,111-112
GA,1206340,1121,CATTLE,2013,4,111-112
IA,11627558,1121,CATTLE,2013,4,111-112
ID,383486,1121,CATTLE,2013,4,111-112
IL,9374803,1121,CATTLE,2013,4,111-112
IN,776754,1121,CATTLE,2013,4,111-112
KS,13225800,1121,CATTLE,2013,4,111-112
KY,94549,1121,CATTLE,2013,4,111-112
LA,19878,1121,CATTLE,2013,4,111-112
MA,15300,1121,CATTLE,2013,4,111-112
MD,5000,1121,CATTLE,2013,4,111-112
ME,30536,1121,CATTLE,2013,4,111-112
MI,18218398,1121,CATTLE,2013,4,111-112
MN,197546043,1121,CATTLE,2013,4,111-112
MO,186749,1121,CATTLE,2013,4,111-112
MS,23157,1121,CATTLE,2013,4,111-112
MT,2805122,1121,CATTLE,2013,4,111-112
NC,3500,1121,CATTLE,2013,4,111-112
ND,1707015,1121,CATTLE,2013,4,111-112
NE,231279881,1121,CATTLE,2013,4,111-112
NH,213786,1121,CATTLE,2013,4,111-112
NJ,30057857,1121,CATTLE,2013,4,111-112
NM,45560120,1121,CATTLE,2013,4,111-112
NV,26856,1121,CATTLE,2013,4,111-112
NY,8857363,1121,CATTLE,2013,4,111-112
OH,6147219,1121,CATTLE,2013,4,111-112
OK,787905,1121,CATTLE,2013,4,111-112
OR,1828791,1121,CATTLE,2013,4,111-112
PA,166297843,1121,CATTLE,2013,4,111-112
PR,6206,1121,CATTLE,2013,4,111-112
SD,22314933,1121,CATTLE,2013,4,111-112
TN,32400,1121,CATTLE,2013,4,111-112
TX,317892007,1121,CATTLE,2013,4,111-112
UT,202008870,1121,CATTLE,2013,4,111-112
VA,29263,1121,CATTLE,2013,4,111-112
VT,243836,1121,CATTLE,2013,4,111-112
WA,306273059,1121,CATTLE,2013,4,111-112
WI,65153168,1121,CATTLE,2013,4,111-112
WY,409242,1121,CATTLE,2013,4,111-112
AK,176105,1122,SWINE,2013,4,111-112
CA,4316418,1122,SWINE,2013,4,111-112
CO,10023,1122,SWINE,2013,4,111-112
IA,123605159,1122,SWINE,2013,4,111-112
ID,3222147,1122,SWINE,2013,4,111-112
IL,12297439,1122,SWINE,2013,4,111-112
IN,10543524,1122,SWINE,2013,4,111-112
KS,118781,1122,SWINE,2013,4,111-112
KY,67885,1122,SWINE,2013,4,111-112
MA,43483,1122,SWINE,2013,4,111-112
ME,43909,1122,SWINE,2013,4,111-112
MI,18371430,1122,SWINE,2013,4,111-112
MN,42136996,1122,SWINE,2013,4,111-112
MO,798644,1122,SWINE,2013,4,111-112
MT,1594852,1122,SWINE,2013,4,111-112
NC,396356,1122,SWINE,2013,4,111-112
ND,1697534,1122,SWINE,2013,4,111-112
NE,4934283,1122,SWINE,2013,4,111-112
NH,58378,1122,SWINE,2013,4,111-112
NJ,206914,1122,SWINE,2013,4,111-112
NY,119777,1122,SWINE,2013,4,111-112
OH,6490055,1122,SWINE,2013,4,111-112
OK,570338,1122,SWINE,2013,4,111-112
DC,6800,3111,ANIMAL FOODS,2013,4,311-312
DE,360307,3111,ANIMAL FOODS,2013,4,311-312
FL,21273072,3111,ANIMAL FOODS,2013,4,311-312
GA,18085338,3111,ANIMAL FOODS,2013,4,311-312
HI,1537292,3111,ANIMAL FOODS,2013,4,311-312
IA,73239506,3111,ANIMAL FOODS,2013,4,311-312
ID,3330934,3111,ANIMAL FOODS,2013,4,311-312
IL,125093666,3111,ANIMAL FOODS,2013,4,311-312
IN,17447515,3111,ANIMAL FOODS,2013,4,311-312
KS,21797254,3111,ANIMAL FOODS,2013,4,311-312
KY,4067766,3111,ANIMAL FOODS,2013,4,311-312
LA,585728,3111,ANIMAL FOODS,2013,4,311-312
MA,20357291,3111,ANIMAL FOODS,2013,4,311-312
MD,14005166,3111,ANIMAL FOODS,2013,4,311-312
ME,23216245,3111,ANIMAL FOODS,2013,4,311-312
MI,2625563,3111,ANIMAL FOODS,2013,4,311-312
MN,8368206,3111,ANIMAL FOODS,2013,4,311-312
MO,46967913,3111,ANIMAL FOODS,2013,4,311-312
MS,10905,3111,ANIMAL FOODS,2013,4,311-312
MT,4809698,3111,ANIMAL FOODS,2013,4,311-312
NC,2669618,3111,ANIMAL FOODS,2013,4,311-312
ND,3592208,3111,ANIMAL FOODS,2013,4,311-312
NE,120274326,3111,ANIMAL FOODS,2013,4,311-312
NH,2131050,3111,ANIMAL FOODS,2013,4,311-312
NJ,68426369,3111,ANIMAL FOODS,2013,4,311-312
NM,1859488,3111,ANIMAL FOODS,2013,4,311-312
NV,23391884,3111,ANIMAL FOODS,2013,4,311-312
NY,24787751,3111,ANIMAL FOODS,2013,4,311-312
OH,50768467,3111,ANIMAL FOODS,2013,4,311-312
OK,99090,3111,ANIMAL FOODS,2013,4,311-312
OR,1918814,3111,ANIMAL FOODS,2013,4,311-312
PA,51272765,3111,ANIMAL FOODS,2013,4,311-312
PR,16157868,3111,ANIMAL FOODS,2013,4,311-312
RI,12508882,3111,ANIMAL FOODS,2013,4,311-312
SC,16139070,3111,ANIMAL FOODS,2013,4,311-312
SD,281560,3111,ANIMAL FOODS,2013,4,311-312
TN,22308856,3111,ANIMAL FOODS,2013,4,311-312
TX,74329418,3111,ANIMAL FOODS,2013,4,311-312
UT,2932821,3111,ANIMAL FOODS,2013,4,311-312
VA,24916216,3111,ANIMAL FOODS,2013,4,311-312
VT,15290273,3111,ANIMAL FOODS,2013,4,311-312
WA,70463799,3111,ANIMAL FOODS,2013,4,311-312
WI,4263376,3111,ANIMAL FOODS,2013,4,311-312
WV,22696,3111,ANIMAL FOODS,2013,4,311-312
WY,14148,3111,ANIMAL FOODS,2013,4,311-312
AK,1018984,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
AL,53192776,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
AR,24801624,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
AZ,37727658,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
CA,2150142761,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
CO,42364179,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
CT,36467925,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
DC,7588291,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
DE,16423382,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
FL,143835751,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
GA,539340434,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
HI,8854523,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
IA,301244325,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
ID,134689041,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
IL,513582714,3112,GRAIN AND OILSEED MILLING PRODUCTS,2013,4,311-312
SD,132857,3141,TEXTILE FURNISHINGS,2013,4,313-314
TN,173223456,3141,TEXTILE FURNISHINGS,2013,4,313-314
TX,822573598,3141,TEXTILE FURNISHINGS,2013,4,313-314
UT,48405792,3141,TEXTILE FURNISHINGS,2013,4,313-314
VA,752741722,3141,TEXTILE FURNISHINGS,2013,4,313-314
VI,342369,3141,TEXTILE FURNISHINGS,2013,4,313-314
VT,4467436,3141,TEXTILE FURNISHINGS,2013,4,313-314
WA,168260566,3141,TEXTILE FURNISHINGS,2013,4,313-314
WI,350958336,3141,TEXTILE FURNISHINGS,2013,4,313-314
WV,1744042,3141,TEXTILE FURNISHINGS,2013,4,313-314
WY,926032,3141,TEXTILE FURNISHINGS,2013,4,313-314
AK,2122854,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
AL,40035747,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
AR,72162052,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
AZ,141783721,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
CA,1131277021,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
CO,58581192,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
CT,38395248,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
DC,265319,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
DE,6220122,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
FL,147184717,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
GA,604783626,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
HI,4433911,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
IA,43216667,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
ID,6938606,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
IL,378448628,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
IN,66850508,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
KS,79410272,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
KY,53254824,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
LA,50660670,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
MA,82003571,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
MD,72960522,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
ME,17827442,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
MI,49496147,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
MN,242965117,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
MO,74455554,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
MS,32896899,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
MT,12023709,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
NC,180423900,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
ND,4594657,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
NE,25112468,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
NH,11247296,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
NJ,200312311,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
NM,19869174,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
NV,31966966,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
NY,272063450,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
OH,190014685,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
OK,40924272,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
OR,51616324,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
PA,173858016,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
PR,7975844,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
RI,29669533,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
SC,156250922,3149,OTHER TEXTILE PRODUCTS,2013,4,313-314
CO,53308222,3222,CONVERTED PAPER PRODUCTS,2013,4,322
CT,72393697,3222,CONVERTED PAPER PRODUCTS,2013,4,322
DC,702893,3222,CONVERTED PAPER PRODUCTS,2013,4,322
DE,3969516,3222,CONVERTED PAPER PRODUCTS,2013,4,322
FL,181293341,3222,CONVERTED PAPER PRODUCTS,2013,4,322
GA,274662670,3222,CONVERTED PAPER PRODUCTS,2013,4,322
HI,9715709,3222,CONVERTED PAPER PRODUCTS,2013,4,322
IA,215349665,3222,CONVERTED PAPER PRODUCTS,2013,4,322
ID,11056932,3222,CONVERTED PAPER PRODUCTS,2013,4,322
IL,734730763,3222,CONVERTED PAPER PRODUCTS,2013,4,322
IN,155740136,3222,CONVERTED PAPER PRODUCTS,2013,4,322
KS,23695343,3222,CONVERTED PAPER PRODUCTS,2013,4,322
KY,121025719,3222,CONVERTED PAPER PRODUCTS,2013,4,322
LA,10746126,3222,CONVERTED PAPER PRODUCTS,2013,4,322
MA,183026491,3222,CONVERTED PAPER PRODUCTS,2013,4,322
MD,60750385,3222,CONVERTED PAPER PRODUCTS,2013,4,322
ME,45168289,3222,CONVERTED PAPER PRODUCTS,2013,4,322
MI,170620788,3222,CONVERTED PAPER PRODUCTS,2013,4,322
MN,189287124,3222,CONVERTED PAPER PRODUCTS,2013,4,322
MO,107556172,3222,CONVERTED PAPER PRODUCTS,2013,4,322
MS,15188626,3222,CONVERTED PAPER PRODUCTS,2013,4,322
MT,3253016,3222,CONVERTED PAPER PRODUCTS,2013,4,322
NC,392054213,3222,CONVERTED PAPER PRODUCTS,2013,4,322
ND,4150615,3222,CONVERTED PAPER PRODUCTS,2013,4,322
NE,30590061,3222,CONVERTED PAPER PRODUCTS,2013,4,322
NH,36137734,3222,CONVERTED PAPER PRODUCTS,2013,4,322
NJ,381740820,3222,CONVERTED PAPER PRODUCTS,2013,4,322
NM,4475449,3222,CONVERTED PAPER PRODUCTS,2013,4,322
NV,33674574,3222,CONVERTED PAPER PRODUCTS,2013,4,322
NY,705721671,3222,CONVERTED PAPER PRODUCTS,2013,4,322
OH,266786729,3222,CONVERTED PAPER PRODUCTS,2013,4,322
OK,70053342,3222,CONVERTED PAPER PRODUCTS,2013,4,322
OR,47423532,3222,CONVERTED PAPER PRODUCTS,2013,4,322
PA,421320949,3222,CONVERTED PAPER PRODUCTS,2013,4,322
PR,70212435,3222,CONVERTED PAPER PRODUCTS,2013,4,322
RI,33961209,3222,CONVERTED PAPER PRODUCTS,2013,4,322
SC,185260566,3222,CONVERTED PAPER PRODUCTS,2013,4,322
SD,4540228,3222,CONVERTED PAPER PRODUCTS,2013,4,322
TN,214454495,3222,CONVERTED PAPER PRODUCTS,2013,4,322
TX,472792307,3222,CONVERTED PAPER PRODUCTS,2013,4,322
UT,42633349,3222,CONVERTED PAPER PRODUCTS,2013,4,322
VA,183323120,3222,CONVERTED PAPER PRODUCTS,2013,4,322
VI,153356,3222,CONVERTED PAPER PRODUCTS,2013,4,322
VT,37359583,3222,CONVERTED PAPER PRODUCTS,2013,4,322
WA,124824964,3222,CONVERTED PAPER PRODUCTS,2013,4,322
WI,159916430,3222,CONVERTED PAPER PRODUCTS,2013,4,322
WV,5369796,3222,CONVERTED PAPER PRODUCTS,2013,4,322
WY,4805647,3222,CONVERTED PAPER PRODUCTS,2013,4,322
AK,1168041,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
AL,25991239,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
AR,43173669,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
AZ,22510046,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
CA,922751333,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2013,3,323
IN,278010943,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
KS,60035273,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
KY,275596591,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
LA,95559221,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
MA,422531896,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
MD,258803300,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
ME,49689336,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
MI,536351160,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
MN,284703036,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
MO,248616713,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
MS,56069413,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
MT,45884600,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
NC,414423724,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
ND,48361451,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
NE,37472449,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
NH,82190750,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
NJ,1356099005,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
NM,11117255,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
NV,57213452,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
NY,1258191908,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
OH,714383706,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
OK,138130645,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
OR,135800797,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
PA,810232701,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
PR,117388566,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
RI,71212851,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
SC,372222505,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
SD,8160536,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
TN,358577292,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
TX,2380436497,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
UT,66521964,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
VA,424391639,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
VI,1118757,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
VT,38138855,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
WA,459206612,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
WI,311447900,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
WV,53493985,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
WY,5981472,327,NONMETALLIC MINERAL PRODUCTS,2013,3,327
AK,2211183,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
AL,37796715,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
AR,17702589,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
AZ,44997612,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
CA,1008734626,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
CO,50436797,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
CT,57646862,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
DC,553002,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
DE,15794225,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
FL,312711350,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
GA,438888000,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
HI,4738041,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
IA,10841113,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
ID,1270230,3271,CLAY AND REFRACTORY PRODUCTS,2013,4,327
AL,278495751,3325,HARDWARE,2013,4,332
AR,32927302,3325,HARDWARE,2013,4,332
AZ,46108323,3325,HARDWARE,2013,4,332
CA,1086715061,3325,HARDWARE,2013,4,332
CO,12641124,3325,HARDWARE,2013,4,332
CT,69987205,3325,HARDWARE,2013,4,332
DC,179533,3325,HARDWARE,2013,4,332
DE,1424318,3325,HARDWARE,2013,4,332
FL,120358752,3325,HARDWARE,2013,4,332
GA,265441961,3325,HARDWARE,2013,4,332
HI,837149,3325,HARDWARE,2013,4,332
IA,49067640,3325,HARDWARE,2013,4,332
ID,1933099,3325,HARDWARE,2013,4,332
IL,232176770,3325,HARDWARE,2013,4,332
IN,543567418,3325,HARDWARE,2013,4,332
KS,115745192,3325,HARDWARE,2013,4,332
KY,142015028,3325,HARDWARE,2013,4,332
LA,11331783,3325,HARDWARE,2013,4,332
MA,22197041,3325,HARDWARE,2013,4,332
MD,37840972,3325,HARDWARE,2013,4,332
ME,2009456,3325,HARDWARE,2013,4,332
MI,739663672,3325,HARDWARE,2013,4,332
MN,76854817,3325,HARDWARE,2013,4,332
MO,74991351,3325,HARDWARE,2013,4,332
MS,37464811,3325,HARDWARE,2013,4,332
MT,349802,3325,HARDWARE,2013,4,332
NC,322552037,3325,HARDWARE,2013,4,332
ND,1755971,3325,HARDWARE,2013,4,332
NE,20606238,3325,HARDWARE,2013,4,332
NH,4365915,3325,HARDWARE,2013,4,332
NJ,125664996,3325,HARDWARE,2013,4,332
NM,892814,3325,HARDWARE,2013,4,332
NV,10815203,3325,HARDWARE,2013,4,332
NY,174311006,3325,HARDWARE,2013,4,332
OH,308963879,3325,HARDWARE,2013,4,332
OK,12442204,3325,HARDWARE,2013,4,332
OR,22674583,3325,HARDWARE,2013,4,332
PA,140351529,3325,HARDWARE,2013,4,332
PR,14626281,3325,HARDWARE,2013,4,332
RI,3869937,3325,HARDWARE,2013,4,332
SC,149820965,3325,HARDWARE,2013,4,332
SD,13594178,3325,HARDWARE,2013,4,332
TN,260979121,3325,HARDWARE,2013,4,332
TX,390329191,3325,HARDWARE,2013,4,332
UT,10103957,3325,HARDWARE,2013,4,332
VA,69569969,3325,HARDWARE,2013,4,332
VI,54284,3325,HARDWARE,2013,4,332
VT,1114195,3325,HARDWARE,2013,4,332
WA,126151989,3325,HARDWARE,2013,4,332
WI,219442308,3325,HARDWARE,2013,4,332
WV,14434043,3325,HARDWARE,2013,4,332
WY,1740414,3325,HARDWARE,2013,4,332
AK,1371921,3326,SPRINGS AND WIRE PRODUCTS,2013,4,332
AL,35101896,3326,SPRINGS AND WIRE PRODUCTS,2013,4,332
TX,5011348476,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
UT,108343748,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
VA,283887794,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
VI,12820,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
VT,4299192,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
WA,708237429,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
WI,57865920,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
WV,847509,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
WY,105607,3343,AUDIO AND VIDEO EQUIPMENT,2013,4,334
AK,12714798,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
AL,134441918,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
AR,34697895,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
AZ,2534452304,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
CA,23975516085,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
CO,515498731,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
CT,251297720,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
DC,3522070,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
DE,26799353,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
FL,2172402541,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
GA,1631545705,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
HI,46077699,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
IA,97550215,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
ID,2986679619,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
IL,1694714056,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
IN,829393440,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
KS,125149383,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
KY,1244362385,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
LA,35247328,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
MA,1940298856,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
MD,128471860,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
ME,161263928,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
MI,797045819,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
MN,566673507,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
MO,111080781,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
MS,411774475,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
MT,4895936,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
NC,708583022,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
ND,19341241,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
NE,93187750,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
NH,252953425,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
NJ,1178810141,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
NM,385879985,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
NV,1796918441,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
NY,1722942556,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
OH,585486880,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
OK,65409577,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
OR,639269477,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
PA,1056814637,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
PR,61557000,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
RI,17388894,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
SC,572637784,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
SD,31882797,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2013,4,334
KS,78430988,337,FURNITURE AND FIXTURES,2013,3,337
KY,223935460,337,FURNITURE AND FIXTURES,2013,3,337
LA,111220297,337,FURNITURE AND FIXTURES,2013,3,337
MA,380869131,337,FURNITURE AND FIXTURES,2013,3,337
MD,765503271,337,FURNITURE AND FIXTURES,2013,3,337
ME,15147919,337,FURNITURE AND FIXTURES,2013,3,337
MI,842862838,337,FURNITURE AND FIXTURES,2013,3,337
MN,819279559,337,FURNITURE AND FIXTURES,2013,3,337
MO,335785734,337,FURNITURE AND FIXTURES,2013,3,337
MS,673476860,337,FURNITURE AND FIXTURES,2013,3,337
MT,7511099,337,FURNITURE AND FIXTURES,2013,3,337
NC,1435361849,337,FURNITURE AND FIXTURES,2013,3,337
ND,20358061,337,FURNITURE AND FIXTURES,2013,3,337
